No,job_id,job_title,requirements,location,category,subcategory,date_upload,type,Salary,company,5,4,3,2,1
458,73384646,"Data Analyst (Food and Beverage Industry)","Berapa gaji bulanan yang kamu inginkan?
Berapa tahun pengalaman kerjamu sebagai analis data?
Bahasa apa saja di bawah ini yang fasih kamu gunakan?
Bagaimana kamu menilai kemampuan bahasa Inggrismu?
Berapa lama waktu yang kamu butuhkan untuk memberi tahu perusahaanmu saat ini?
Apakah kamu bersedia bepergian untuk pekerjaan ini saat dibutuhkan?
Apakah kamu bersedia menjalani pemeriksaan latar belakang prakerja?
Apakah kamu bersedia menjalani pemeriksaan kesehatan prakerja?


Insights on salary & in-demand skills


Reviews from people working in the industry

","North Jakarta",Sales,"New Business Development",2024-01-30,"Full time",,"PT Masuya Graha Trikencana (Jakarta)",3,2,2,1,0
460,73699224,"Informatica Developer","Design and implement scalable, high-performance data architectures that support the organization's data needs.
Develop and maintain efficient Extract, Transform, Load (ETL) processes for ingesting data from various sources into the data warehouse.
Manage and optimize databases, data lakes, and other storage solutions to ensure efficient data retrieval and storage.
Implement data quality checks and ensure data integrity throughout the data lifecycle.
Collaborate with cross-functional teams, including data scientists, analysts, and business stakeholders, to understand data requirements and deliver solutions.
Bachelor's or Master's degree in Computer Science, Information Technology, or a related field.
Proven experience as a data engineer or in a similar role.
Proficient in programming languages such as Python, Java, Inforatica Powe Center, and Scala.
Strong experience with data modeling, ETL development, Informatica, and data warehousing.
Familiarity with database systems (SQL and NoSQL) and big data technologies.
Knowledge of cloud platforms (e.g., AWS, Azure, GCP) and their data services.
Excellent problem-solving and communication skills.
What's your expected monthly basic salary?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

",Jakarta,"Information & Communication Technology",Developers/Programmers,2024-02-13,"Full time",,"PT. Indocyber Global Teknologi (iGLO)",2,8,9,6,5
462,73451735,"Data Analyst","Berapa gaji bulanan yang kamu inginkan?
Berapa tahun pengalaman kerjamu sebagai analis data?
Bagaimana kamu menilai kemampuan bahasa Inggrismu?


Insights on salary & in-demand skills


Reviews from people working in the industry

","Central Jakarta","Information & Communication Technology","Database Development & Administration",2024-02-01,"Full time","Rp 4.500.000 – Rp 5.000.000 per month","GLOBAL INVESTA CAKRAWALA",0,0,0,0,0
463,73448461,"Staff Data Analyst","Berapa gaji bulanan yang kamu inginkan?
Berapa tahun pengalaman kerjamu sebagai analis data?
Produk Microsoft Office apa saja di bawah ini yang bisa kamu gunakan?
Apakah kamu bersedia bepergian untuk pekerjaan ini saat dibutuhkan?
Apakah kamu bersedia bekerja di luar jam kerja biasa saat dibutuhkan? (cth. akhir pekan, malam hari, hari libur nasional)
How many years' experience do you have as an Excel Analyst?
How many years' experience do you have as a Data Integration Analyst?


Insights on salary & in-demand skills


Reviews from people working in the industry

","North Jakarta","Administration & Office Support","Administrative Assistants",2024-02-01,"Full time",,"PT Global Jet Express",10,17,10,2,1
464,73360219,"Data Engineer","Designing and implementing data models to support the needs of the business.
Creating conceptual, logical, and physical data models.
Developing custom scripts for data manipulation and analysis.
Collaborating with data scientists and analysts to understand data requirements and support analytical initiatives.
Monitoring and improving data quality through validation and cleansing processes.
Integrating data from different sources to provide a unified view.
Creating and maintaining technical documentation for data-related projects.
What's your expected monthly basic salary?
How many years' experience do you have as a Data Engineer?
How many years' experience do you have using SQL queries?


Insights on salary & in-demand skills


Reviews from people working in the industry

","South Jakarta","Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-29,"Full time",,"PT Nusantara Duta Solusindo (NDS)",0,0,0,0,0
465,73217999,"Data Engineer","Perform data exploration, data cleaning, data imputation, and feature engineering on unstructured and structured data.
Build the infrastructure for optimal extraction, transformation, and loading (ETL) of data from a wide variety of data sources.
Develop and maintain optimal data pipeline architecture for training statistical and machine learning models such as regression and classification.
Develop and maintain evaluations to measure the effectiveness of training data. This includes measuring the capabilities of models on a variety of tasks and domains.
Collaborate with data scientists and machine learning engineers to develop a comprehensive data science/machine learning solution pipeline.
Bachelor's degree from computer science or related fields, or equivalent software engineering experience.
Proficiency in Python programming language.
Experience in dataset processing and feature engineering using tools such as Numpy, Pandas, and Scikit-Learn.
Visualization skills using tools such as Matplotlib, Seaborn, and Bokeh.
Understanding of deep learning frameworks such as Pytorch and TensorFlow.
Understanding of SQL and NoSQL.
Understands Hadoop / Spark / Kafka / Hive / Presto.
Proficiency in source control i.e. Git.
Deep understanding of Object-Oriented Programming (OOP) concepts such as inheritance, delegation, and abstract class.
Understanding of cloud-native technologies such as AWS, GCP, and Azure.
Experience in using Docker.
Experience in using AWS services such as S3, EC2, Glue, Sagemaker.
Experience in AWS Step Function and/or AWS Lambda is even better.
Proficiency in Scala and Java programming languages.
Enjoy iterating quickly with research prototypes and learning new technologies.


Insights on salary & in-demand skills


Reviews from people working in the industry

",Jakarta,"Information & Communication Technology","Database Development & Administration",2024-01-22,Contract/Temp,"Rp 13,333,333 – Rp 20,000,000 per month","PT Nomura Research Institute Indonesia",0,0,0,0,0
466,72865183,"Data Analytics Officer","Melakukan big data analytics atas data yang telah disediakan
Melakukan analisa data (predictive and prescriptive) untuk menghasilkan rekomendasi dalam pengembangan produk baru atau produk yang sudah ada dan atau keperluan risk improvement
Melakukan analisa Claim Experience Ratio (CER)
Pendidikan 
S1 Matematika
; fresh-graduate dipersilahkan untuk melamar
Lebih diutamakan mengerti bahasa pemrograman Phyton
Berintegritas dan memiliki daya analisis yang baik
Mampu bekerja sama dan memiliki komunikasi yang baik dalam bahasa Inggris
What's your expected monthly basic salary?
Which of the following programming languages are you experienced in?
Which of the following languages are you fluent in?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

",Tangerang,"Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-29,"Full time",,"PT Lippo General Insurance Tbk",30,28,9,1,1
467,73386336,"AI/Machine Learning Developer","Pendidikan Min. D3/S1
Pengalaman setidaknya 1-2 tahun sebagai AI Developer atau sejenisnya.
Memahami penggunaan bahasa pemrograman dalam AI (Phyton, R, Java, C++, MATLAB).
Memiliki penetahuan dalam penggunaan Big Data (Hadoop, Spark, Kafka, atau Hive).
Familiar dengan penggunaan Framework yang berkaitan dengan AI (TensorFlow, PyTorch, Scikil-learn, OpenCV, NLTK, atau Spacy).
Berpengalaman dalam penggunaan Machine Learning, Deep Learning, Speech Recognition, atau Computer Vision.
Memiliki kemampuan komunikasi yang baik.
Dapat bekerja secara Tim ataupun Individu.
Penempatan Yogyakarta (Remote).
What's your expected monthly basic salary?
How many years' experience do you have as a Machine Learning Developer?
Which of the following programming languages are you experienced in?
Which of the following data analytics tools are you experienced with?
Have you worked in a role which requires experience with machine learning techniques?
Which of the following Relational Database Management Systems (RDBMS) are you experienced with?
How much notice are you required to give your current employer?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

",Yogyakarta,"Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-30,"Full time",,"PT Karya Solusi Prima Sejahtera",11,7,3,0,0
469,73429004,"Business Analyst Jakarta","

Insights on salary & in-demand skills


Reviews from people working in the industry

",Jakarta,Accounting,"Analysis & Reporting",2024-01-31,"Full time","Rp 5,000,000 – Rp 7,000,000 per month","PT Galva Galindra Multi Cipta",6,5,1,0,0
470,73302796,"Data Engineer","Candidate must possess at least bachelor degree (Computer Science/IT related discipline)
Min 2 years working experience as Data Engineer
Experience with Java, Scala, and Python programming languages
Familiar with SQL Server and TSQL (Query, Trigger, Store Procedure)
Experience with technology of 
SSIS (ETL SSIS) and SSAS in SQL Serve
r
Machine learning experience with Spark or similar
Certified Data Engineers or Solution Architect in 1 or more Cloud Technologies (AWS, GCP, Azure)
Ability to manage numerous requests concurrently and be able to prioritize and deliver
Good communication skill & dynamic team player
What's your expected monthly basic salary?
How many years' experience do you have as a Data Engineer?
Which of the following programming languages are you experienced in?
Which of the following Relational Database Management Systems (RDBMS) are you experienced with?
How many years' experience do you have using SQL queries?


Insights on salary & in-demand skills


Reviews from people working in the industry

",Jakarta,"Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-25,"Full time",,"PT XSIS MITRA UTAMA - Recruitment Center",11,16,11,4,6
471,73187782,"Data Engineer","Convert Raw data into usable data
Manage data repositories, Architecture Data Platform, Data Stores, ETL Process, Integration Platforms
Develop and maintain data architectures and make data available for business operations and analysis (provide high availability, flexibility, accessibility, and security)
Develop tools, workflows, processes and dashboard that help you acquire data from multiple sources
Background in Engineering, Computer Science, Mathematics, Statistics
Min 2 years experiences as Data Engineer & Analyst
Must have good knowledge of programming, sound knowledge of systems and technology architectures, and in-depth understanding of relational databases and non-relational data stores
All Data Cascade Realtime
Percent of self-supported queries
Mean Time To Detect and Respond (MTTD-R)
Service uptime
Quantitative data quality
All Data Cascade Realtime
Percent of self-supported queries
Mean Time To Detect and Respond (MTTD-R)
Service uptime
Quantitative data quality
What's your expected monthly basic salary?
How many years' experience do you have as a Data Engineer?
Which of the following programming languages are you experienced in?
Which of the following data analytics tools are you experienced with?
Which of the following Relational Database Management Systems (RDBMS) are you experienced with?
How many years' experience do you have using SQL queries?


Insights on salary & in-demand skills


Reviews from people working in the industry

","South Jakarta","Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-20,"Full time",,"PT Foom Lab Global",0,0,0,0,0
472,73360017,"Data Engineer","Translating data and business requirements into data engineering processes that match business requirement.
Provide consultation to Data Analyst / Business Analysts related to data engineering (ingestion, export, landing, batch, etc).
Together with the data modeler teams to design, create, manage the Data Warehouse and Data Mart.
Bachelor Degree in a computer science or related field of study
Have experience at least 3 years as Data Engineer, ETL Developer or relevant positions
Have deep knowledge with data profiling, data mapping, extraction, transformation and loading data from variance of data sources
Have experiences in Data Architecture, Data Security, and Big Data
Having skill in Microsoft SSIS, SQL Server, and PostgreSQL (Database)
Familiar with T-SQL and PL/SQL Stored Procedure is preferred
Familiar with Azure ETL products (Azure Data Factory, Azure Synapse, Azure Datalake, Azure Devops) is preferred
We offer very 
attractive salary
 and 
outstanding benefits
Most of our clients are multinational company which you will be exposed to a large IT environment and 
valuable experience 
in 
international scale projects
You will 
always learn new things
 as our projects always adopt latest technology and best practice available in the market
Last but not least, we offer a supportive and encouraging environment that puts the emphasis on teamwork. Here, your 
soft skil
l (professional relationships, character, attitude)
 will grow
 as fast as your technical skill
What's your expected monthly basic salary?
How many years' experience do you have as a Data Engineer?
Do you have a Bachelor Degree?


Insights on salary & in-demand skills


Reviews from people working in the industry

","South Jakarta","Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-29,"Full time",,"PT Kamoro Maxima Integra",3,1,0,1,0
473,73369730,"Data Analyst","Data Processing using Microsoft Excel
Manage Contact Care Center (CCC - Application)
Create internal service ticket (Installation/PM)
Update customer contract SLA at CCC
Validate & update customer SLA data
Manage & monitor Rental Asset Management Bank and Non-Bank
Input and Monitoring of customer SLA report dashboard
Create Weekly and Monthly Reports to Dashboard Management
Good Knowledge of SQL Server & Power BI
Minimum S1 majoring in Informatics Engineering or related majors
Minimum 1 year experience as data analyst
Familiar with using Microsoft Excel & Power BI Dashboard
Have the ability to perform data processing
Good Communication Skills
How many years' experience do you have as a data analyst?


Insights on salary & in-demand skills


Reviews from people working in the industry

","South Jakarta","Information & Communication Technology","Database Development & Administration",2024-01-29,"Full time",,"PT Intikom Berlian Mustika",12,10,10,0,0
474,73582593,"Research Analyst","Build and design research based on current issues in national 
Formulate quick responses and strategies based on quantitative data
Analyse and interpret various data into meaningful information
Analysis of data and information structure
Guide Data Processing to identify and construct effective analysis approaches
Check the accuracy of data tabulations, raw data produced by data processing
Analyze and interpret data to identify patterns
Processing survey results
Write a research report
Candidates must have at least a Bachelor's, Master's/Postgraduate degree in Political Science, Statistics or equivalent
⁠have experience working in the field of political consulting
⁠have experience in political research or processing political survey data
Strong attention to detail
Demonstrated good communication skills, strong leadership, initiative, interpersonal skills, ethics, teamwork, control function, and well-organized multitasking
Good in Ms. Office
Available to work as soon as possible
What's your expected monthly basic salary?
How many years' experience do you have as a Research Analyst?
How much notice are you required to give your current employer?
Are you available to work outside your usual hours when required? (e.g. weekends, evenings, public holidays)","South Jakarta","Consulting & Strategy",Analysts,2024-02-07,"Full time",,"PT Media Wave Interaktif",0,0,0,0,0
475,73275582,"Digital Channel and Data Engineer Specialist","Minimum bachelor degree of any major
Minimum 3 years working experience in related field
Experienced in using SQL / PostgreSQL or similar tools
Experienced in SSIS / Airflow / Cloudera / Alteryx / Informatica / Snowflake or similar tools
Proven experience in consolidating multiple data sources into data warehouse / data marts
Proven experience in developing data pipeline and maintaining ETL tools
Good understanding of data engineering and data modeling concepts
Perform end-to-end data warehouse development
Design customer data structure to allow the program to be used for multiple entities under the same platform
Create functional design documents to ensure developers works and builds in efficient way
Developing and maintaining databases, data systems - reorganizing data in readable format
Develop and applies analytical algorithms and methods where possible with a view of driving and enhancing data systems and streamlining business processes
What's your expected monthly basic salary?


Insights on salary & in-demand skills


Reviews from people working in the industry

","Central Jakarta","Information & Communication Technology","Database Development & Administration",2024-01-24,"Full time",,"FKS Group",5,1,2,1,0
476,73270030,"AI and Machine Learning Program","Design and develop AI/Machine Learning algorithms and models.
Conduct technology research in AI, ML, Deep Learning (DL) and large language models.
Collaborate with Frontend developers and other developers/designers.
Optimize AI/Machine Learning models for performance and scalability.
Keep up-to-date with AI/Machine Learning research and industry trends.
Preferably experienced Python, AI and Machine Learning at least a year
Preferably proficient in NLP or Image Processing
Minimum S1 graduate
Passion in coding
Eager to learn for new technology
Have good communication skills
Able to work in a team or individually
Able to work under pressure and to the given timeline
Can travel out of town / abroad (if needed)
Work from Office
Bahasa pemrograman apa saja di bawah ini yang bisa kamu gunakan?
Sistem Relational Database Management (RDBMS) apa saja yang bisa kamu gunakan?
Library/framework front end apa saja di bawah ini yang bisa kamu gunakan?
Bahasa apa saja di bawah ini yang fasih kamu gunakan?
Berapa tahun pengalaman kerjamu sebagai programmer?
Berapa tahun pengalaman kerjamu di bidang pengembangan software?
How many years' experience do you have as a Machine Learning Developer?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

","North Jakarta","Information & Communication Technology",Developers/Programmers,2024-01-24,"Full time",,"PT Newfemme Wanita Indonesia",0,0,0,0,0
477,73367780,"Data Analyst","Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Work with data and analytics experts to strive for greater functionality in our data systems.
Assemble large, complex data sets that meet functional / non-functional business requirements.
Provide solutions or alternatives to business challenges and using data.
Collaborate with data engineering and analytics teams to design and implement data solutions.
Design reports and performance measurement dashboards to support Business.
Identify opportunities to improve data quality, accuracy, and completeness.
Identify, design, and implement internal process improvements: automating manual processes, optimising data delivery, re-designing infrastructure for greater scalability, etc.
Build analytics tools that utilise the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.
Fast learner
Has a good analytical & logical thinking
Has a good communication skills with people at all levels
Has a good attitude and pleasant personality
Strong analytical skills and ability to manipulate large data sets.
Proficiency in SQL and data visualization tools such as Metabase, Tableau or Power BI
Knowledge of data modeling and data warehousing concepts.
Understanding of data privacy and security regulations.
Minimum 1 year experience in related field
Education background Bachelor of Computer Science/Information System
What's your expected monthly basic salary?
How many years' experience do you have as a data analyst?
Which of the following data analytics tools are you experienced with?
Which of the following web analytics tools are you experienced with?


Insights on salary & in-demand skills


Reviews from people working in the industry

","West Jakarta","Information & Communication Technology","Database Development & Administration",2024-01-29,"Full time",,"PT Royal Pesona Indonesia (Somethinc – Beautyhaul)",0,0,0,0,0
479,73215560,"Data Engineer","To analyze and validate data source readiness and integrity
To build and organize a data pipeline (ETL/ELT) procedure for usage in a data warehouse environment
Routine work of monitoring and troubleshooting data processing performance
To identify potential problems and create solutions for more robust and efficient data processing
To assess and implement new cloud technology and big data platforms
A Bachelor's Degree in Computer Science, Information Technology, or relevant disciplines from a top university
Minimum 1 year of working experience as a Data Engineer or ETL Developer
Strong analytical skills & high sense of logical thinking
Experience developing data warehouse schemas with OWB, ODI, or other enterprise ETL technologies
Have expertise and experience with a cloud solution, preferably a GCP Platform.
Willing to work onsite & fulltime in Bintaro, Tangerang Selatan
What's your expected monthly basic salary?


Insights on salary & in-demand skills


Reviews from people working in the industry

","South Tangerang","Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-22,"Full time",,"Dexa Group",13,10,1,0,0
480,73413423,"Senior Data Analyst (for GetPlus)","The Senior Data Analyst brings advanced analysis, prescriptive and predictive modelling, and performance measurement on projects across the business units. 
Clear on the purpose of data and how to capture, manipulate, interpret and apply the data. 
Demonstrates the value and impact of sophisticated science to inform internal and external behaviours and activities. 
Describe, predict and improve business performance and become the bridge between data and business strategy to tell a straightforward and compelling business story.
Minimum Master Degree of Computer Science, Data Science, or STEM fields. 
More than 5 years of experience in developing advanced analytic modellings, including descriptive, predictive and prescriptive analytics.
Knowledgeable in one of cloud architecture solution in developing the models. Knowledge and experience in OCR development is preferred. 
Fluent in English.
Berapa tahun pengalaman kerjamu sebagai analis data?


Insights on salary & in-demand skills


Reviews from people working in the industry

","West Jakarta","Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-31,"Full time",,"PT Merah Cipta Media",0,3,0,0,0
481,73333683,"Sales Data Analyst","Using specialist tools to extract the data needed
Responding to data-related queries and keeping track of these
Analysing data to identify trends
Setting up processes and systems to make working with data more efficient
Researching new ways to make use of data
Producing reports and charts 
Presenting information generated from data to User
How many years' experience do you have as a Sales Data Analyst?
Apakah kamu bersedia bekerja di luar jam kerja biasa saat dibutuhkan? (cth. akhir pekan, malam hari, hari libur nasional)
Apakah kamu bersedia menjalani pemeriksaan latar belakang prakerja?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

","North Jakarta",Sales,"Analysis & Reporting",2024-01-26,"Full time",,"PT Forisa Nusapersada",45,76,26,2,0
482,73205259,"Data Engineer","Minimum 3 year experience as Data Engineer
Good attitude
At least S1 from IT Fields
Familiar with Apache Kafka, Apache Nifi, Airflow
Familiar with Datamining, DWH Architecture and Data Processing 
Familiar with Tableau, Power BI- Problem Solver, Creative thinking
Broad knowledge in IT technology and curious to learn new technology
 
What's your expected monthly basic salary?


Insights on salary & in-demand skills


Reviews from people working in the industry

",Jakarta,"Information & Communication Technology","Engineering - Software",2024-01-22,Contract/Temp,"Rp 6,800,000 – Rp 10,000,000 per month","PT Ifabula Digital Kreasi",0,0,0,0,0
483,73305069,"Supervisor Data Analyst","Pendidikan minimal S1 semua jurusan
Mahir mengoperasikan MS Office, terutama Excel (atau aplikasi sejenis)
Pengalaman min. 3 tahun di posisi yang sama di bidang Sales Data Analyst
Memiliki pengalaman dari industri manufaktur dan/atau distributor lebih disukai
Memiliki kemampuan analisis dan berpikir kritis yang baik
Disiplin, bertanggung jawab, teliti pada hal-hal detail
Berapa gaji bulanan yang kamu inginkan?
Berapa tahun pengalaman kerjamu sebagai analis data?


Insights on salary & in-demand skills


Reviews from people working in the industry

",Surabaya,Sales,"Analysis & Reporting",2024-01-25,"Full time",,"PT. Platinum Ceramics Industry",17,19,13,5,0
484,73282752,"DATA ANALISIS","Gaji pokok
Insentif
BPJS Ketenagakerjaan
BPJS Kesehatan
Usia Maksimal 30 tahun
Memiliki pengalaman di bidang data analis min. 1 tahun
Pendidikan minimal S1 - Teknik Informatika, S1 - Statistik dan S1 - Matematika
Mahir mengemudikan mobil dan motor
Memiliki SIM A dan SIM C
Diutamakan domisili Jawa Tengah
Surat Lamaran, CV, pasfoto
Fotocopy KTP, Ijazah, SIM
SKCK yang masih berlaku
Surat Pengalaman Kerja
Produk Microsoft Office apa saja di bawah ini yang bisa kamu gunakan?
Berapa lama waktu yang kamu butuhkan untuk memberi tahu perusahaanmu saat ini?
Apakah kamu bersedia bekerja di luar jam kerja biasa saat dibutuhkan? (cth. akhir pekan, malam hari, hari libur nasional)
Apakah kamu bersedia menjalani pemeriksaan latar belakang prakerja?
Apakah kamu memiliki surat izin mengemudi Indonesia yang masih aktif?
Berapa tahun pengalaman kerjamu sebagai analis data?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

",Semarang,"Information & Communication Technology","Database Development & Administration",2024-01-24,Contract/Temp,"Rp 3.500.000 – Rp 5.000.000 per month","PT. Gama Agro Sejati",0,0,0,0,0
487,73577519,"Business Actuary","Responsible for supporting data collection for market research & intelligent as needed by all distribution channels for health product as the basis for data analysis, third-party partnership analysis, existing business problems’ solution (e.g. persistency issues) and further improvement for existing business processes (e.g. expense study, market study).
Conduct benchmarking regarding to updated information and competition in health insurance industry periodically.
Bachelor Degree in Actuarial Science or Mathematics
Having good progress on completing FSAI/ SOA certification.
Good Analytical Thinking
Good Communication skill
Minimum 2 years experience in Actuarial Role, especially Pricing.
What's your expected monthly basic salary?","South Jakarta","Insurance & Superannuation",Actuarial,2024-02-07,"Full time",,"PT Asuransi Jiwa Sequis Life",4,5,2,0,2
488,73252045,"Research Staff","Mengolah dan menerjemahkan data menjadi informasi
Melakukan pengelompokkan, identifikasi, dan klasifikasi data sesuai kebutuhan analisis bisnis
Melakukan manajemen dan monitoring data serta laporan yang dikelola
Melakukan  ETL dari berbagai macam platform/jenis data dan database
Melakukan kompilasi dan cleaning data
Membuat database baru
Menganalisa data kuantatif dan data kualitatif survei
Pendidikan minimal S1 Jurusan Statistika / Matematika / Sistem Informatika / Teknik Informatika
IPK minimal 3.00
Freshgraduate atau memiliki pengalaman dibidang terkait minimal 1 tahun
Memiliki kemampuan komunikasi dan koordinasi yang baik
Memahami metode riset kuantitatif dan kualitatif
Mampu mengolah data dengan Ms. Excel dan MySQL
Memahami software pengolahan data seperti Tableau, Power BI, R Studio, dan Python menjadi nilai tambah
Berapa gaji bulanan yang kamu inginkan?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

",Jakarta,"Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-23,"Full time",,"Harian Bisnis Indonesia",10,5,0,0,0
489,73336180,"STAFF DATA ANALYST","

Mencari kandidat untuk bekerja pada:


Senin: Pagi, Siang


Selasa: Pagi, Siang


Rabu: Pagi, Siang


Kamis: Pagi, Siang


Jum'at: Pagi, Siang


Sabtu: Pagi, Siang






Diperlukan 1 tahun pengalaman kerja yang relevan untuk posisi ini


Pelamar harus memiliki KTP




Senin: Pagi, Siang


Selasa: Pagi, Siang


Rabu: Pagi, Siang


Kamis: Pagi, Siang


Jum'at: Pagi, Siang


Sabtu: Pagi, Siang

","Sampang Regency","Manufacturing, Transport & Logistics","Purchasing, Procurement & Inventory",2024-01-26,"Full time",,"PT Nusa Unggul Sarana Adi Cipta",2,1,0,0,0
490,73331012,"Data Analytics Manager","Supervise data analytics team for daily operational and resource allocation
Work with stakeholders as business partner to lead analytical activities for CRM project
Work closely with in-house teams and maintain client relationships through scheduling regularly meetings
Prepare reports and data visualizations to support regular and business review
Find trends and insights to regularly provide recommendations for clients
Apply analytical & statistical techniques to support CRM program from customer acquisition, cross sell, retention, and win-back strategies
Create appropriate documentation for analytics knowledge library, including business flow, business process and data flow
Analyze key metrics and identify opportunities to increase performance
Create dashboards, data visualizations, and campaign and website performance reports
Lead data analytics sub-team and be responsible for the team development
Result oriented deliverables with the objective of customer satisfaction
Bachelor’s degree from an accredited university in Informatics, Statistic, Math, Computer Science, or relevant field
5+ years’ work experience as a Business & Data Analyst or in a related field
Experience in Agency, especially for CRM category
Strong mathematical & numeracy ability to read data
Sufficient analytical skills to identify trends, patterns, and insights from data and to make data-driven decisions
Passionate about solving problems and data exploration
Good communication & presentation skill
Good interpersonal & collaboration skill; a team player
Be able to work independent and diligently with low supervision
Good English proficiency
Experience to manage & supervise team
Intermediate Experience in database SQL and data visualization tools, e.g., Power BI
Intermediate experience with spreadsheet tools, e.g., MS Excel
Experience in statistical models is a plus
Berapa gaji bulanan yang kamu inginkan?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

","Central Jakarta","Science & Technology","Mathematics, Statistics & Information Sciences",2024-01-26,"Full time",,"PT Ewaysindo Makmur (Jakarta)",0,0,0,0,0
492,73273385,"Data Governance","Developing and implementing data governance framework
Collaborate with cross-functional teams to define and prioritize data governance objectives
Manage data stewards to achieve data governance goals
Oversee data lineage, metadata management and data catalogue processes
5-7 years experience
Excellent communication skills and stakeholder management
Strong problem-solving skills in identifying data issues and able to drive data initiatives
Meticulous and attention to details
Ideally someone already familiar with the company’s processes and possess strong project management skills
What's your expected monthly basic salary?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

",Jakarta,"Information & Communication Technology",Consultants,2024-01-24,"Full time",,"PT ZURICH ASURANSI INDONESIA, Tbk",37,18,12,0,0
493,73329501,"MIS Analytics & Reporting Department Head","What's your expected monthly basic salary?
How many years' experience do you have as a Head of Department?
Which of the following Relational Database Management Systems (RDBMS) are you experienced with?
Which of the following programming languages are you experienced in?
Which of the following Microsoft Office products are you experienced with?
How much notice are you required to give your current employer?
Are you available to work outside your usual hours when required? (e.g. weekends, evenings, public holidays)
Are you willing to undergo a pre-employment background check?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

","South Jakarta","Information & Communication Technology",Management,2024-01-26,"Full time",,"PT Mandiri Utama Finance",38,38,26,5,3
496,73445161,"Analytical Scientist","Valid analysis methods for raw materials and finished pharmaceutical products 
Data of formulation samples testing
Data of finished product stability in accordance with product development regulations
Transferring knowledge of analytical methods to user sites
Licensed Pharmacist with 2 years of experience in Analytical Development 
Bachelor's degree in Chemistry/Pharmacy with 3 years of experience in Analytical Development 
Proficient in English 
Not allergic to chemical substances 
Placement: Dexa Site Cikarang
What's your expected monthly basic salary?


Research salaries and job trends


Access free tools, templates and articles that help you stand out


Discover pathways to a huge range of careers

",Cikarang,"Science & Technology","Chemistry & Physics",2024-02-01,"Full time",,"Dexa Group",13,10,1,0,0
